Drug,Age,Condition,Date,EaseofUse,Satisfaction,Sex,UsefulCount,Effectiveness
enbrel pen injector, ,Rheumatoid Arthritis,3/16/10,1,3, ,2,3
enbrel syringe, ,Psoriasis associated with Arthritis,8/4/09,4,3, ,0,4
enbrel syringe, ,Psoriasis associated with Arthritis,10/17/07,3,2, ,0,3
enbrel syringe,25-34,Other,2/6/14,1,1,Female,0,3
enbrel syringe,25-34,Rheumatic Disease causing Pain & Stiffness in Backbone,1/20/09,4,3,Female,1,4
enbrel syringe,25-34,Rheumatoid Arthritis,1/9/09,5,5,Female,2,5
enbrel syringe,25-34,Rheumatoid Arthritis,1/8/08,4,5,Female,4,5
enbrel syringe,25-34,Rheumatoid Arthritis,12/28/07,3,5,Female,2,5
endocet,19-24,Pain,10/5/09,5,5,Female,1,4
endocet,25-34,Pain,11/2/11,4,4,Male,1,4
endocet,25-34,Pain,3/11/11,5,5,Male,3,4
endocet,25-34,Pain,7/27/09,3,3,Male,0,2
endocet,25-34,Pain,12/15/09,5,4,Female,1,3
endocet,25-34,Pain,12/3/09,5,4,Female,0,3
endocet,25-34,Pain,10/4/09,3,3,Male,0,3
enpresse,19-24,Birth Control,3/10/14,3,3,Female,0,5
enpresse,19-24,Birth Control,4/27/10,3,1,Female,1,4
enstilar foam,19-24,Plaque Psoriasis,8/1/16,5,5,Female,0,5
entocort ec,19-24,Crohn's Disease,1/13/11,5,4,Male,2,4
entocort ec,25-34,Crohn's Disease Maintenance of Remission,11/28/07,3,1,Female,0,2
enulose,6-Mar,Incomplete or Infrequent Bowel Movements,5/13/08,5,4,Male,8,4
epiduo forte gel with pump,13-18,Acne,10/18/15,5,4,Male,2,5
epiduo gel with pump,13-18,Acne,9/22/13,4,1,Male,0,1
epiduo gel with pump,25-34,Acne,9/26/12,4,4,Female,0,4
epitol, ,Bipolar I Disorder with Most Recent Episode Mixed,12/25/12,5,5,Female,1,4
epivir,25-34,HIV,12/1/15,5,5,Female,1,5
epivir solution,25-34,HIV,12/1/15,5,5,Female,1,5
epogen vial, ,Anemia due to Kidney Failure,6/18/11,1,1, ,0,1
epsom salt,25-34,Incomplete or Infrequent Bowel Movements,1/6/09,3,4,Female,3,5
errin,25-34,Birth Control,4/1/09,5,5,Female,2,5
ertaczo cream, ,Other,4/19/08,5,5, ,3,5
erythrocin lactobionate vial with threaded port, ,Other,4/27/09,1,1, ,0,1
erythrocin stearate, ,Strep Throat,1/8/08,2,2, ,0,2
erythromycin,25-34,Bacterial Stomach or Intestine Infection caused by Anthrax,5/28/11,4,4,Female,1,4
erythromycin,25-34,Whooping Cough,3/19/10,5,5,Male,0,5
"erythromycin capsule,delayed release (enteric coated)",25-34,Bacterial Stomach or Intestine Infection caused by Anthrax,5/28/11,4,4,Female,1,4
"erythromycin capsule,delayed release (enteric coated)",25-34,Whooping Cough,3/19/10,5,5,Male,0,5
erythromycin ethylsuccinate,0-2,Strep Throat,1/18/08,1,1,Female,0,1
"erythromycin ethylsuccinate suspension, reconstituted",0-2,Strep Throat,1/18/08,1,1,Female,0,1
erythromycin ointment,13-18,Pink Eye from Bacterial Infection,10/16/09,3,3,Female,6,3
erythromycin ointment,25-34,Bacterial Infection of the Eyelid,6/21/17,5,5,Female,0,5
escitalopram oxalate, ,Depression,4/5/14,3,2, ,3,3
escitalopram oxalate, ,Depression,8/30/13,5,4, ,6,4
escitalopram oxalate, ,Panic Disorder,4/22/10,5,5, ,1,5
escitalopram oxalate,25-34,Panic Disorder,4/7/08,5,1,Male,2,1
esgic,25-34,Migraine Headache,1/6/15,5,4,Male,3,3
essentia, ,Lack in Vitamins,8/30/11,5,5, ,0,5
estrace,25-34,Other,7/27/09,5,5,Male,0,5
estrace,25-34,Other,7/27/09,5,5,Male,0,5
estrace cream with applicator, ,Vaginal Inflammation due to Loss of Hormone Stimulation,6/7/12,4,4, ,0,4
estradiol, ,Low Estrogen After Operation to Remove Ovaries,8/17/10,5,1, ,0,1
estradiol,25-34,Low Estrogen After Operation to Remove Ovaries,7/2/13,5,5,Female,6,5
estradiol cream, ,Vaginal Inflammation due to Loss of Hormone Stimulation,4/19/11,3,1, ,19,1
estradiol insert, ,Vaginal Inflammation due to Loss of Hormone Stimulation,4/19/11,3,1, ,19,1
"estradiol ring, vaginal", ,Vaginal Inflammation due to Loss of Hormone Stimulation,4/19/11,3,1, ,19,1
estradiol tablet, ,Vaginal Inflammation due to Loss of Hormone Stimulation,4/19/11,3,1, ,19,1
estrostep fe, ,Birth Control,6/24/08,4,5, ,0,5
estrostep fe, ,Birth Control,2/12/08,5,5, ,1,5
estrostep fe,19-24,Disease of Ovaries with Cysts,12/5/07,5,5,Female,1,5
estrostep fe,25-34,Birth Control,6/18/11,5,5,Female,4,5
estrostep fe,25-34,Birth Control,4/9/08,5,5,Female,1,5
estrostep fe,25-34,Birth Control,11/25/07,5,5,Female,1,5
estrostep fe,25-34,Birth Control,11/4/07,5,5,Female,1,5
eszopiclone,19-24,Chronic Trouble Sleeping,11/21/08,5,5,Female,3,5
etanercept syringe,13-18,Moderate to Severe Plaque Psoriasis,2/24/19,5,5, ,0,5
ethosuximide,6-Mar,Petit Mal Seizures,6/2/08,3,1,Female,0,3
ethosuximide,25-34,Petit Mal Seizures,5/12/11,3,4,Female,0,4
ethynodiol-ethinyl estradiol,19-24,Other,5/22/17,3,2,Female,0,3
etodolac, ,Inflammation of the Tendon,5/29/13,3,3, ,0,2
etodolac, ,Gout,9/30/09,4,4, ,0,4
etodolac, ,Other,9/20/07,4,4, ,8,5
etodolac,19-24,Pain,8/4/10,5,1,Female,1,1
etodolac,19-24,Pain,9/23/09,2,1,Female,1,1
etodolac,19-24,Pain,2/19/09,4,5,Female,1,4
etodolac,25-34,Pain,11/7/08,5,4,Female,3,4
etodolac er, ,Inflammation of the Tendon,5/29/13,3,3, ,0,2
etodolac er, ,Gout,9/30/09,4,4, ,0,4
etodolac er, ,Other,9/20/07,4,4, ,8,5
etodolac er,19-24,Pain,8/4/10,5,1,Female,1,1
etodolac er,19-24,Pain,9/23/09,2,1,Female,1,1
etodolac er,19-24,Pain,2/19/09,4,5,Female,1,4
etodolac er,25-34,Pain,11/7/08,5,4,Female,3,4
etonogestrel 0.12 mg-ethinyl estradiol 0.015 mg/24 hr vaginal ring contraceptives,25-34,Birth Control,10/15/07,4,4,Female,0,4
etonogestrel implant,25-34,Birth Control,2/9/16,5,4,Female,1,5
eucerin intensive repair creme topical,19-24,Other,1/16/15,5,4,Female,0,3
eucerin lotion,13-18,Other,12/2/14,5,5,Female,0,4
eucerin original lotion, ,Other,5/21/15,3,4, ,1,4
euflexxa syringe,19-24,Osteoarthritis of the Knee,7/11/13,1,1,Female,2,1
evoxac, ,Dry Mouth Secondary to Sjogren's Syndrome,9/27/07,5,5, ,10,5
ex-lax, ,Emptying of the Bowel,2/27/10,3,3, ,2,4
excedrin extra strength,19-24,Migraine Headache,11/20/07,5,4,Male,4,5
excedrin extra strength,25-34,Migraine Headache,5/11/15,5,5,Male,0,5
excedrin migraine, ,Migraine Headache,10/18/07,5,5, ,2,5
excedrin migraine,19-24,Migraine Headache,3/13/11,5,5,Female,0,5
excedrin migraine,19-24,Migraine Headache,10/12/10,5,4,Female,0,4
excedrin migraine,25-34,Migraine Headache,3/28/10,1,3,Female,0,3
excedrin migraine,25-34,Migraine Headache,10/23/07,5,4,Male,3,4
"exelon patch, transdermal 24 hours", ,Diffuse Lewy Body Disease,2/4/10,1,1, ,0,1
exenatide pen injector, ,Additional Medication for Diabetes Type 2,12/13/16,1,1, ,1,1
exforge, ,High Blood Pressure,5/30/12,1,1, ,1,1
exforge, ,High Blood Pressure,1/21/10,5,4, ,1,4
exforge, ,High Blood Pressure,9/20/08,2,2, ,0,2
exforge, ,High Blood Pressure,5/13/08,4,4, ,4,4
exforge, ,High Blood Pressure,2/28/08,5,4,Male,3,4
exforge,25-34,High Blood Pressure,11/5/09,5,2,Female,1,2
exforge,25-34,High Blood Pressure,9/26/07,5,5,Female,13,5
exjade, ,Too Much Iron in the Blood for a Long Period of Time,10/5/07,5,5,Male,15,5
extavia kit, ,Multiple Sclerosis,12/14/10,5,5, ,1,4
factive,25-34,Pneumonia caused by Bacteria,3/17/09,5,4,Female,0,4
falmina,19-24,Birth Control,5/3/16,3,1,Female,1,4
falmina,25-34,Birth Control,5/22/16,3,3,Female,0,3
famciclovir, ,Recurrent Mucocutaneous Herpes Simplex in Human Immunodeficiency Virus Infected Patients,8/6/08,3,3, ,0,3
famotidine,25-34,Heartburn,6/11/10,4,4,Female,7,4
famotidine (bulk) 100 % powder,19-24,Other,3/13/09,1,1,Female,6,1
"famotidine suspension, (final dose form) peptic ulcer agents",25-34,Heartburn,6/11/10,4,4,Female,7,4
famotidine tablet peptic ulcer agents,25-34,Heartburn,6/11/10,4,4,Female,7,4
famvir,25-34,Cold Sore,12/10/10,5,5,Female,1,5
fanapt,19-24,Other,9/21/11,5,2,Female,2,2
fanapt,25-34,Additional Medications to Treat Depression,9/21/10,3,2,Female,2,3
fasenra syringe,45-54,Other,1/14/20,1,1,Male,0,1
faslodex syringe,25-34,Metastatic Breast Cancer Progression Post-Antiestrogen Therapy,6/27/09,5,5,Female,4,5
feldene, ,Joint Damage causing Pain and Loss of Function,8/26/08,5,3, ,0,5
feldene,13-18,Joint Inflammatory Disease in Children and Young Adults,7/23/12,3,3,Female,0,3
fem ph jelly with applicator,25-34,Other,5/18/11,4,2,Female,0,3
fem ph jelly with applicator,25-34,Other,9/26/08,4,5,Female,3,5
femara,45-54,Hormone Receptor Positive Postmenopausal Early Breast Cancer,8/17/09,2,3,Female,42,3
femara,65-74,Breast Cancer that has Spread to Another Part of the Body,1/8/13,5,1,Female,2,5
femara, ,Hormone Receptor Positive Postmenopausal Early Breast Cancer After Adjuvant Tamoxifen,5/27/08,5,4, ,0,5
femcon fe, ,Birth Control,10/23/07,5,5, ,2,5
femcon fe,13-18,Birth Control,2/7/09,5,4,Female,0,4
femcon fe,19-24,Abnormally Long or Heavy Periods,3/18/15,5,4,Female,0,5
femcon fe,19-24,Disease of Ovaries with Cysts,11/4/07,2,1,Female,2,1
femcon fe,25-34,Abnormally Long or Heavy Periods,11/30/07,5,1,Female,0,1
fenofibrate capsule, ,Combined High Blood Cholesterol and Triglyceride Level,9/15/10,5,5, ,0,5
fenoprofen calcium, ,Arthritis,6/23/08,5,2, ,8,3
fentanyl (bulk) 100 % powder, ,Other,4/13/14,3,2, ,0,2
fentanyl (bulk) 100 % powder, ,Other,2/27/13,1,2, ,0,1
fentanyl (bulk) 100 % powder, ,Other,9/10/09,4,4, ,1,4
fentanyl (bulk) 100 % powder,13-18,Other,8/17/09,3,3,Female,2,3
fentanyl (bulk) 100 % powder,25-34,Other,5/4/14,3,3,Male,0,3
fentanyl (bulk) 100 % powder,25-34,Other,8/13/10,2,3,Male,0,2
fentanyl (pf) 100 mcg/2 ml (50 mcg/ml) intravenous syringe, ,Other,4/3/11,2,3,Female,1,3
"fentanyl patch, transdermal 72 hours", ,Other,4/10/17,5,5, ,0,5
"fentanyl patch, transdermal 72 hours", ,Chronic Pain with Narcotic Drug Tolerance,4/4/12,3,3, ,0,3
"fentanyl patch, transdermal 72 hours", ,Chronic Pain with Narcotic Drug Tolerance,3/3/09,5,5, ,3,5
"fentanyl patch, transdermal 72 hours", ,Chronic Pain with Narcotic Drug Tolerance,3/21/10,3,4, ,2,4
"fentanyl patch, transdermal 72 hours", ,Chronic Pain with Narcotic Drug Tolerance,9/8/08,3,5, ,3,4
"fentanyl patch, transdermal 72 hours", ,Chronic Pain with Narcotic Drug Tolerance,10/5/07,5,5, ,3,5
"fentanyl patch, transdermal 72 hours",25-34,Chronic Pain with Narcotic Drug Tolerance,2/16/09,4,4,Female,1,3
"fentanyl patch, transdermal 72 hours",25-34,Chronic Pain with Narcotic Drug Tolerance,1/19/09,4,1,Female,1,1
"fentanyl patch, transdermal 72 hours",25-34,Chronic Pain with Narcotic Drug Tolerance,10/6/08,4,5,Female,4,5
"fentanyl spray, non-aerosol", ,Breakthrough Cancer Pain in Opioid-Tolerant Patient,8/8/13,5,5, ,3,5
feosol, ,Anemia from Inadequate Iron,2/28/08,5,5,Female,11,5
feosol,25-34,Anemia from Inadequate Iron,4/14/09,5,4,Female,3,4
ferosul, ,Anemia from Inadequate Iron,5/13/11,4,4,Male,1,4
ferrex 150 forte, ,Anemia from Inadequate Iron,10/2/13,5,1, ,2,1
ferrlecit vial,25-34,Anemia from Inadequate Iron,6/3/09,4,4,Female,1,4
ferrous fum-vit c-vit b12-fa capsule,19-24,Anemia from Inadequate Iron,1/17/12,2,2,Female,1,2
ferrous sulfate granules, ,Other,7/24/11,1,1,Male,0,1
"ferrous sulfate tablet, delayed release (enteric coated)",19-24,Anemia from Inadequate Iron,2/25/11,5,5,Female,1,5
"ferrous sulfate, dried tablet, extended release", ,Anemia from Inadequate Iron,8/2/11,4,4, ,1,4
ferumoxytol solution,35-44,Anemia from Inadequate Iron,11/17/18,1,1,Female,0,1
fexofenadine hcl,45-54,Inflammation of the Nose due to an Allergy,2/21/10,5,1,Male,1,1
fexofenadine hcl,12-Jul,Seasonal Runny Nose,10/19/11,5,4,Female,2,4
fexofenadine hcl,12-Jul,Runny Nose,8/17/09,3,1,Female,0,1
fexofenadine hcl, ,Other,4/7/11,5,4,Male,0,4
fexofenadine hcl,25-34,Seasonal Runny Nose,1/25/10,5,4,Male,4,3
fexofenadine hcl tablet antihistamines,45-54,Inflammation of the Nose due to an Allergy,2/21/10,5,1,Male,1,1
fexofenadine hcl tablet antihistamines,12-Jul,Seasonal Runny Nose,10/19/11,5,4,Female,2,4
fexofenadine hcl tablet antihistamines,12-Jul,Runny Nose,8/17/09,3,1,Female,0,1
fexofenadine hcl tablet antihistamines, ,Other,4/7/11,5,4,Male,0,4
fexofenadine hcl tablet antihistamines,25-34,Seasonal Runny Nose,1/25/10,5,4,Male,4,3
fexofenadine-pse er, ,Allergic Conjunctivitis,12/19/09,4,1, ,0,1
finasteride, ,Male Pattern Baldness,5/4/12,3,3, ,0,3
finasteride, ,Enlarged Prostate,1/23/11,3,3, ,1,3
finasteride, ,Other,2/6/10,2,2, ,0,2
finasteride,25-34,Male Pattern Baldness,7/14/12,5,4,Male,3,4
finasteride tablet 5 alpha-reductase inhibitors, ,Male Pattern Baldness,5/4/12,3,3, ,0,3
finasteride tablet 5 alpha-reductase inhibitors, ,Enlarged Prostate,1/23/11,3,3, ,1,3
finasteride tablet 5 alpha-reductase inhibitors, ,Other,2/6/10,2,2, ,0,2
finasteride tablet 5 alpha-reductase inhibitors,25-34,Male Pattern Baldness,7/14/12,5,4,Male,3,4
fioricet, ,Tension Headache,10/4/10,4,4, ,0,4
fioricet, ,Other,2/22/10,4,4, ,0,4
fioricet, ,Migraine Headache,5/6/09,5,1,Female,0,1
fioricet, ,Migraine Headache,10/30/07,5,5, ,1,5
fioricet,19-24,Migraine Headache,4/29/13,5,5,Female,5,5
fioricet,19-24,Other,11/16/09,2,4,Female,0,3
fioricet,19-24,Migraine Headache,8/13/08,3,3,Female,0,2
fioricet,25-34,Migraine Headache,4/4/12,5,5,Female,3,5
fioricet,25-34,Migraine Headache,3/23/12,4,5,Female,0,4
fioricet,25-34,Tension Headache,11/12/11,5,5,Female,0,5
fioricet,25-34,Tension Headache,4/10/11,4,4,Female,1,4
fioricet,25-34,Migraine Headache,10/24/10,3,3,Female,0,3
fioricet,25-34,Migraine Headache,12/18/07,5,2,Female,1,2
fioricet,25-34,Tension Headache,6/23/10,5,4,Female,0,5
fioricet,25-34,Tension Headache,10/14/09,3,3,Female,0,3
fioricet,25-34,Migraine Headache,5/1/09,2,2,Female,0,2
fioricet,25-34,Tension Headache,8/28/08,4,5,Female,1,5
fiorinal,25-34,Other,5/3/10,4,1,Male,0,1
fiorinal with codeine #3, ,Tension Headache,6/10/09,1,5, ,0,3
fish oil extra strength 435 mg-880 mg capsule, ,High Amount of Triglyceride in the Blood,2/10/13,3,4, ,2,4
flagyl,25-34,Other,7/20/19,5,5,Female,0,5
flagyl, ,Bacterial Infection of Heart Valve,11/18/19,1,1, ,0,1
flagyl, ,Other,11/7/19,1,1,Male,0,1
flagyl, ,Other,11/7/19,1,1,Male,0,1
flagyl, ,Infection caused by the Parasite Balantidium,5/17/13,4,4, ,0,4
flagyl, ,Infection caused by Trichomoniasis Protozoa,12/19/07,5,5, ,4,5
flagyl, ,Vaginosis caused by Bacteria,11/10/07,3,4, ,0,5
flagyl,25-34,Infection caused by Trichomoniasis Protozoa,9/9/09,5,5,Female,0,5
flagyl,25-34,Crohn's Disease,1/1/09,3,4,Female,0,4
flecainide acetate, ,Atrial Fibrillation,2/27/14,4,4, ,4,4
flecainide acetate, ,Atrial Fibrillation Electrically Shocked to Normal Rhythm,11/10/09,5,5, ,0,5
flecainide acetate,25-34,Atrial Fibrillation,1/15/10,5,5,Male,1,5
fleet enema 19 gram-7 gram/118 ml,19-24,Incomplete or Infrequent Bowel Movements,10/25/09,5,5,Male,1,5
flolan vial,19-24,Pulmonary Arterial Hypertension,7/27/09,1,3,Female,2,4
flomax, ,Enlarged Prostate,1/12/08,4,4,Male,1,4
flomax, ,Enlarged Prostate,11/17/07,5,5,Male,2,4
flomax, ,Enlarged Prostate,9/22/07,5,3, ,7,3
florajen3,65-74,Diarrhea,5/24/14,5,5,Female,3,5
flovent hfa aerosol with adapter, ,Severe Chronic Obstructed Lung Disease,12/4/09,5,4,Female,2,4
fluconazole, ,Ringworm of Groin Area,1/28/17,5,1, ,0,1
fluconazole, ,Yeast Infection of Vagina and Vulva,1/10/10,5,1, ,1,2
fluconazole, ,Yeast Infection of Vagina and Vulva,4/9/08,5,4, ,0,4
fluconazole,19-24,Yeast Infection of Vagina and Vulva,5/31/11,5,5,Female,4,5
fluconazole,19-24,Yeast Infection of Vagina and Vulva,5/15/10,5,1,Female,1,1
fluconazole,25-34,Yeast Infection of Vagina and Vulva,4/16/12,5,2,Female,2,1
fluconazole,25-34,Yeast Infection of Vagina and Vulva,1/29/11,4,3,Female,2,3
fluconazole,25-34,Yeast Infection of Vagina and Vulva,11/8/10,5,3,Female,0,4
fluconazole,25-34,Fungal Meningitis caused by Cryptococcus,9/29/09,3,4,Female,0,4
fluconazole,25-34,Yeast Infection of Vagina and Vulva,8/30/08,5,5,Female,1,5
fluconazole tablet azole antifungals-systemic, ,Ringworm of Groin Area,1/28/17,5,1, ,0,1
fluconazole tablet azole antifungals-systemic, ,Yeast Infection of Vagina and Vulva,1/10/10,5,1, ,1,2
fluconazole tablet azole antifungals-systemic, ,Yeast Infection of Vagina and Vulva,4/9/08,5,4, ,0,4
fluconazole tablet azole antifungals-systemic,19-24,Yeast Infection of Vagina and Vulva,5/31/11,5,5,Female,4,5
fluconazole tablet azole antifungals-systemic,19-24,Yeast Infection of Vagina and Vulva,5/15/10,5,1,Female,1,1
fluconazole tablet azole antifungals-systemic,25-34,Yeast Infection of Vagina and Vulva,4/16/12,5,2,Female,2,1
fluconazole tablet azole antifungals-systemic,25-34,Yeast Infection of Vagina and Vulva,1/29/11,4,3,Female,2,3
fluconazole tablet azole antifungals-systemic,25-34,Yeast Infection of Vagina and Vulva,11/8/10,5,3,Female,0,4
fluconazole tablet azole antifungals-systemic,25-34,Fungal Meningitis caused by Cryptococcus,9/29/09,3,4,Female,0,4
fluconazole tablet azole antifungals-systemic,25-34,Yeast Infection of Vagina and Vulva,8/30/08,5,5,Female,1,5
fludrocortisone (bulk) powder,13-18,Other,10/6/08,5,3,Female,0,2
fludrocortisone acetate,19-24,Blood Pressure Drop Upon Standing with Unknown Cause,9/27/17,5,5,Female,2,5
"flunisolide spray, non-aerosol",45-54,Chronic Inflammation of the Nose Not due to Allergies,8/15/09,4,4,Male,6,4
fluocinolone acetonide oil,25-34,Skin Rash that Becomes Thick & Discolored From Rubbing It,1/16/15,2,1,Female,0,2
"fluocinolone acetonide solution, non-",25-34,Skin Rash that Becomes Thick & Discolored From Rubbing It,1/16/15,2,1,Female,0,2
fluocinolone shampoo,25-34,Skin Rash that Becomes Thick & Discolored From Rubbing It,1/16/15,2,1,Female,0,2
fluoridex paste,25-34,Inflammation of the Gums,2/3/15,5,5,Female,0,5
fluoxetine (bulk) 100 % powder, ,Other,3/18/10,3,3, ,0,3
fluoxetine dr,12-Jul,Other,8/20/08,5,4,Female,1,4
fluoxetine dr, ,Depression,2/23/13,5,5, ,3,4
fluoxetine dr, ,Depression,4/15/12,5,5, ,3,4
fluoxetine dr, ,Panic Disorder,1/6/12,1,1, ,0,1
fluoxetine dr, ,Depression,12/15/09,2,2, ,1,2
fluoxetine dr, ,Depression,9/12/08,4,4, ,0,4
fluoxetine dr, ,Depression,3/8/08,5,4, ,1,5
fluoxetine dr,13-18,Major Depressive Disorder,5/22/17,4,4,Female,0,4
fluoxetine dr,13-18,Repeated Episodes of Anxiety,5/23/16,4,4,Female,0,4
fluoxetine dr,13-18,Depression,11/29/14,5,4,Male,3,4
fluoxetine dr,13-18,Obsessive Compulsive Disorder,4/27/11,5,4,Female,0,5
fluoxetine dr,13-18,Obsessive Compulsive Disorder,3/20/09,5,5,Female,3,5
fluoxetine dr,13-18,Other,12/16/08,5,5,Male,2,5
fluoxetine dr,19-24,Depression,4/29/13,5,5,Female,2,5
fluoxetine dr,19-24,Depression,3/29/10,3,1,Female,3,2
fluoxetine dr,19-24,Depression,10/20/09,5,5,Female,1,4
fluoxetine dr,19-24,Bulimia,8/21/09,5,4,Female,0,4
fluoxetine dr,19-24,Depression,2/5/08,5,3,Male,1,3
fluoxetine dr,25-34,Depression,4/4/19,5,5,Male,7,5
fluoxetine dr,25-34,Depression,10/29/14,5,5,Female,5,5
fluoxetine dr,25-34,Depression,10/18/14,5,4,Female,2,5
fluoxetine dr,25-34,Depression,9/8/14,4,4,Female,1,4
fluoxetine dr,25-34,Panic Disorder,10/13/07,5,5,Female,4,5
fluoxetine dr,25-34,Depression,10/26/11,4,4,Female,1,4
fluoxetine dr,25-34,Panic Disorder,4/5/10,5,4,Female,0,4
fluoxetine dr,25-34,Depression,3/1/10,5,5,Female,4,5
fluoxetine dr,25-34,Panic Disorder,9/28/09,5,5,Female,1,5
fluoxetine dr,25-34,Depression,8/15/09,4,3,Female,0,2
fluoxetine dr,25-34,Premenstrual Disorder with a State of Unhappiness,6/3/09,5,5,Female,0,4
fluoxetine dr,25-34,Depression,11/9/08,4,3,Female,0,3
fluoxetine dr,25-34,Depression,11/20/07,5,4,Female,4,5
fluoxetine dr,25-34,Depression,9/21/07,5,5,Female,15,5
fluoxetine hcl,12-Jul,Other,8/20/08,5,4,Female,1,4
fluoxetine hcl, ,Depression,2/23/13,5,5, ,3,4
fluoxetine hcl, ,Depression,4/15/12,5,5, ,3,4
fluoxetine hcl, ,Panic Disorder,1/6/12,1,1, ,0,1
fluoxetine hcl, ,Depression,12/15/09,2,2, ,1,2
fluoxetine hcl, ,Depression,9/12/08,4,4, ,0,4
fluoxetine hcl, ,Depression,3/8/08,5,4, ,1,5
fluoxetine hcl,13-18,Major Depressive Disorder,5/22/17,4,4,Female,0,4
fluoxetine hcl,13-18,Repeated Episodes of Anxiety,5/23/16,4,4,Female,0,4
fluoxetine hcl,13-18,Depression,11/29/14,5,4,Male,3,4
fluoxetine hcl,13-18,Obsessive Compulsive Disorder,4/27/11,5,4,Female,0,5
fluoxetine hcl,13-18,Obsessive Compulsive Disorder,3/20/09,5,5,Female,3,5
fluoxetine hcl,13-18,Other,12/16/08,5,5,Male,2,5
fluoxetine hcl,19-24,Depression,4/29/13,5,5,Female,2,5
fluoxetine hcl,19-24,Depression,3/29/10,3,1,Female,3,2
fluoxetine hcl,19-24,Depression,10/20/09,5,5,Female,1,4
fluoxetine hcl,19-24,Bulimia,8/21/09,5,4,Female,0,4
fluoxetine hcl,19-24,Depression,2/5/08,5,3,Male,1,3
fluoxetine hcl,25-34,Depression,4/4/19,5,5,Male,7,5
fluoxetine hcl,25-34,Depression,10/29/14,5,5,Female,5,5
fluoxetine hcl,25-34,Depression,10/18/14,5,4,Female,2,5
fluoxetine hcl,25-34,Depression,9/8/14,4,4,Female,1,4
fluoxetine hcl,25-34,Panic Disorder,10/13/07,5,5,Female,4,5
fluoxetine hcl,25-34,Depression,10/26/11,4,4,Female,1,4
fluoxetine hcl,25-34,Panic Disorder,4/5/10,5,4,Female,0,4
fluoxetine hcl,25-34,Depression,3/1/10,5,5,Female,4,5
fluoxetine hcl,25-34,Panic Disorder,9/28/09,5,5,Female,1,5
fluoxetine hcl,25-34,Depression,8/15/09,4,3,Female,0,2
fluoxetine hcl,25-34,Premenstrual Disorder with a State of Unhappiness,6/3/09,5,5,Female,0,4
fluoxetine hcl,25-34,Depression,11/9/08,4,3,Female,0,3
fluoxetine hcl,25-34,Depression,11/20/07,5,4,Female,4,5
fluoxetine hcl,25-34,Depression,9/21/07,5,5,Female,15,5
flurazepam hcl,75 or over,Chronic Trouble Sleeping,3/2/11,5,5,Female,7,4
flurazepam hcl,25-34,Chronic Trouble Sleeping,1/2/09,4,1,Female,3,2
fluticasone 50 mcg/actuation blister powder for inhalation,12-Jul,Allergic Asthma,2/4/12,3,3,Female,0,3
fluticasone 50 mcg/actuation blister powder for inhalation,25-34,Asthma,4/6/11,5,5,Female,0,5
fluticasone 55 mcg/actuation breath activated powder inhaler,12-Jul,Allergic Asthma,2/4/12,3,3,Female,0,3
fluticasone 55 mcg/actuation breath activated powder inhaler,25-34,Asthma,4/6/11,5,5,Female,0,5
"fluticasone aerosol, breath activated", ,Other,11/7/07,4,4, ,2,4
"fluticasone aerosol, breath activated",0-2,Inflammation of the Nose due to an Allergy,3/7/08,5,5,Male,3,4
"fluticasone aerosol, breath activated",25-34,Inflammation of the Nose due to an Allergy,11/28/07,5,4,Female,0,4
fluticasone hfa aerosol inhaler,12-Jul,Allergic Asthma,2/4/12,3,3,Female,0,3
fluticasone hfa aerosol inhaler,25-34,Asthma,4/6/11,5,5,Female,0,5
fluticasone propionate (bulk) 100 % powder, ,Other,6/19/09,4,4, ,0,3
fluticasone propionate (bulk) 100 % powder, ,Other,5/4/09,5,5, ,0,5
fluticasone propionate (bulk) 100 % powder,13-18,Other,3/2/11,5,4,Male,0,4
fluticasone propionate (bulk) 100 % powder,25-34,Other,10/18/11,2,3,Female,0,2
fluticasone propionate cream, ,Rash,3/29/08,5,5, ,0,5
fluticasone propionate cream,19-24,Atopic Dermatitis,2/20/14,5,5,Female,2,5
"fluticasone propionate spray, suspension", ,Other,11/7/07,4,4, ,2,4
"fluticasone propionate spray, suspension",0-2,Inflammation of the Nose due to an Allergy,3/7/08,5,5,Male,3,4
"fluticasone propionate spray, suspension",25-34,Inflammation of the Nose due to an Allergy,11/28/07,5,4,Female,0,4
fluvoxamine maleate, ,Obsessive Compulsive Disorder,8/12/10,3,3, ,2,3
fluvoxamine maleate,19-24,Obsessive Compulsive Disorder,3/25/13,5,5,Female,7,5
fluvoxamine maleate,25-34,Obsessive Compulsive Disorder,9/21/09,5,4,Female,2,5
fluvoxamine maleate,25-34,Obsessive Compulsive Disorder,4/4/08,3,1,Female,3,2
fluvoxamine maleate er, ,Obsessive Compulsive Disorder,8/12/10,3,3, ,2,3
fluvoxamine maleate er,19-24,Obsessive Compulsive Disorder,3/25/13,5,5,Female,7,5
fluvoxamine maleate er,25-34,Obsessive Compulsive Disorder,9/21/09,5,4,Female,2,5
fluvoxamine maleate er,25-34,Obsessive Compulsive Disorder,4/4/08,3,1,Female,3,2
focalin,6-Mar,Attention Deficit Disorder with Hyperactivity,8/29/11,3,2,Female,1,2
focalin,6-Mar,Other,4/24/11,5,4,Male,0,4
